setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,pooled_rmse,pooled_r2,pooled_r,within_r2,within_b,pred_bg1,pred_bg10,pred_dev10
1,eig_code,2.1544346900318822e-07,1.0,1.0,0.1,0.5,0.2,4.821607326444308,0.08648511281111547,0.29408351332761834,0.005407966420630451,6.998877353792988,499.46636044334696,499.1175782279515,499.05702240577506
1,eig_code,4.641588833612782e-07,1.0,1.0,0.1,0.5,0.2,4.821498292956643,0.08653370768511216,0.2941661225993098,0.00541096034816498,3.257823345580129,498.85130553131785,498.1017931736821,497.97173580359464
1,eig_code,1e-06,1.0,1.0,0.1,0.5,0.2,4.821263856095479,0.08663822602590099,0.2943437208875042,0.00541739969791679,1.5214106329883539,497.5298313412471,495.9239051622255,495.64557904212955
1,eig_code,2.1544346900318822e-06,1.0,1.0,0.1,0.5,0.2,4.820760952273218,0.08686258612320683,0.29472459368570997,0.0054312224312886995,0.7155056873948227,494.6995248402331,491.28029350218725,490.68924368326253
1,eig_code,4.641588833612773e-06,1.0,1.0,0.1,0.5,0.2,4.819687527743156,0.08734218518128566,0.2955371130353778,0.005460770141331651,0.3415819472362385,488.6785858348972,481.49633500566785,480.26170940595193
1,eig_code,9.999999999999999e-06,1.0,1.0,0.1,0.5,0.2,4.817421073678064,0.08835820494554936,0.29725108064656275,0.005523365181731765,0.16833750587060684,476.05486541033264,461.3949797403877,458.90452919258496
1,eig_code,2.154434690031882e-05,1.0,1.0,0.1,0.5,0.2,4.812747422546384,0.09046961084009116,0.30078166639622694,0.005653436860980332,0.08862734570640424,450.39328181255627,422.20997556354246,417.53825568690854
1,eig_code,4.641588833612773e-05,1.0,1.0,0.1,0.5,0.2,4.803595325332294,0.09468259358668465,0.30770536814733124,0.005912900897793818,0.0532496423345895,401.50563823853594,353.47774355097795,345.8994683254521
1,eig_code,9.999999999999999e-05,1.0,1.0,0.1,0.5,0.2,4.7875607183727045,0.10241622927387536,0.3200253572357593,0.006388419416059614,0.04080519582389642,319.8840874987938,254.51902533105167,245.12178613003437
1,eig_code,0.00021544346900318823,1.0,1.0,0.1,0.5,0.2,4.76499689004063,0.11454568208562599,0.33844598104516765,0.007127342910462418,0.045558972703047936,213.718544148473,151.29224860828245,143.6327577290754
1,eig_code,0.00046415888336127773,1.0,1.0,0.1,0.5,0.2,4.741293113638399,0.13009457391561635,0.3606862541262369,0.008038622297925865,0.07452025993869676,120.93069140155357,79.5072851980402,75.49110480479875
1,eig_code,0.001,1.0,1.0,0.1,0.5,0.2,4.716116206137231,0.14987747675586197,0.3871401254789562,0.009123669541037854,0.13501534320400188,67.5037933174528,42.27349411040535,40.583578237011615
1,eig_code,0.002154434690031882,1.0,1.0,0.1,0.5,0.2,4.688917660283443,0.17313455955067272,0.41609441182341383,0.010323377560105738,0.2139083426426082,41.34540832699506,23.75271793982074,23.10493910892742
1,eig_code,0.004641588833612772,1.0,1.0,0.1,0.5,0.2,4.669018812517704,0.1922092730329988,0.43841678005409285,0.011218762190053138,0.29107737968581526,27.731878376726332,13.831549636298917,13.613445336873168
