setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
1,surprisal_b,4.216965034285822,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.11108412861664986,343.2768678209513,361.3425066987975,607.4127427751505,2.4166666666666665,1.9166666666666667,1.9479166666666667,2.228125
1,surprisal_b,11.547819846894582,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.023324853963907575,359.8232954284751,373.2973371873676,594.1906382678624,1.6041666666666667,1.5520833333333333,1.3645833333333333,1.4093749999999998
1,surprisal_b,31.622776601683796,1.0,1.0,0.1,,0.5,True,0.2,exemplar_mean,0.011710356146747746,361.956458996543,381.80447571220196,1105.556107277936,1.2083333333333333,1.21875,1.1354166666666667,1.1479166666666667
2,eig_code,3.162277660168379e-06,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.08511171342089953,348.25570715133216,355.73141043582274,71.51719932578989,79.86458333333333,77.52083333333333,75.58333333333333,76.8
2,eig_code,1e-05,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.14111146853765066,337.4291597805605,363.86527655181254,33.42596986963163,78.3125,76.5,65.19791666666667,71.84895833333333
2,eig_code,3.1622776601683795e-05,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.11213745545554885,343.0734234185183,383.38734524471175,17.824722511079415,76.33333333333333,71.97916666666667,52.3125,58.828125000000014
2,eig_code,0.0001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.14452092398339333,336.75876215268255,386.81081242927286,14.463334711851068,70.71875,54.85416666666666,32.364583333333336,40.27291666666667
2,eig_code,0.0003162277660168,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.18144194896797677,329.4116473062122,382.3304517766045,18.06102328713953,59.32291666666666,31.979166666666668,21.125,24.473958333333332
2,eig_code,0.001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.16649942184637415,332.40470423249525,387.51900847852505,27.163321581237394,35.364583333333336,23.64583333333333,12.09375,14.335416666666665
2,eig_code,0.0031622776601683,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2156586438963197,322.45325554333016,374.7450863239406,49.16572618202518,22.34375,13.0,6.583333333333333,8.634375000000002
2,eig_code,0.01,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.21156373143265422,323.2938964899747,376.80148063701125,79.44245741131904,13.677083333333334,7.677083333333333,3.8333333333333335,5.333333333333334
