setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
0,mi,0.001,1.0,1.0,0.1,,0.49960198256524513,288.0813543842716,75,,,48.5625,33.895833333333336,15.947916666666666,27.23958333333333,16.489583333333332,16.03125
0,mi,0.0031622776601683,1.0,1.0,0.1,,0.6042636288084564,252.0985892001053,75,,,32.864583333333336,18.09375,8.385416666666666,17.520833333333332,10.520833333333334,8.614583333333334
0,mi,0.01,1.0,1.0,0.1,,0.6207214531324726,246.33458764177686,75,,,18.229166666666668,10.21875,4.71875,8.416666666666666,5.916666666666667,5.802083333333333
0,mi,0.0316227766016837,1.0,1.0,0.1,,0.6480253288269804,237.85097870998123,75,,,10.8125,5.489583333333333,3.1875,5.760416666666667,3.28125,3.375
0,mi,0.0999999999999999,1.0,1.0,0.1,,0.6722134236319682,228.52698859933176,75,,,7.239583333333333,3.5416666666666665,1.9583333333333333,4.052083333333333,2.4375,2.0625
0,mi,0.3162277660168379,1.0,1.0,0.1,,0.5484914954781951,271.9476962856535,75,,,4.166666666666667,2.71875,1.3645833333333333,2.7604166666666665,1.6145833333333333,1.3854166666666667
0,surprisal_b,0.01,1.0,1.0,0.1,,,,75,,,80.0,80.0,80.0,80.0,80.0,80.0
0,surprisal_b,0.0273841963426436,1.0,1.0,0.1,,0.07653015717336747,392.6914430255929,75,,,67.82291666666667,68.77083333333333,65.1875,68.25,67.625,61.864583333333336
0,surprisal_b,0.0749894209332455,1.0,1.0,0.1,,0.09248000657412327,389.14987791204595,75,,,50.958333333333336,55.44791666666666,50.29166666666666,50.302083333333336,47.770833333333336,49.625
0,surprisal_b,0.2053525026457146,1.0,1.0,0.1,,0.23366602736220682,365.5425620025679,75,,,28.34375,26.52083333333333,26.15625,26.166666666666668,28.385416666666668,25.77083333333333
0,surprisal_b,0.5623413251903491,1.0,1.0,0.1,,0.005392996390945097,409.01259109009095,75,,,10.666666666666666,10.833333333333334,10.958333333333334,11.3125,8.25,9.572916666666666
0,surprisal_b,1.539926526059492,1.0,1.0,0.1,,0.2396237871450141,362.3666591455998,75,,,5.4375,5.84375,3.6875,4.8125,4.760416666666667,4.416666666666667
0,surprisal_b,4.216965034285822,1.0,1.0,0.1,,0.15362291510998674,390.2105918970825,75,,,2.71875,2.21875,2.09375,2.6875,2.083333333333333,2.1875
0,surprisal_b,11.547819846894582,1.0,1.0,0.1,,0.39834409042714697,323.37510013482495,75,,,1.78125,1.59375,1.46875,1.6979166666666667,1.46875,1.3854166666666667
0,surprisal_b,31.6227766016838,1.0,1.0,0.1,,0.00040887155682909693,407.98417363702595,75,,,1.1666666666666667,1.28125,1.1875,1.2604166666666667,1.1666666666666667,1.1979166666666667
1,eig_code,3.162277660168379e-06,1.0,1.0,0.1,,0.29254773482763774,343.0985845998551,75,,,80.0,79.55208333333333,69.22916666666667,78.73958333333333,72.80208333333333,73.29166666666667
1,eig_code,1e-05,1.0,1.0,0.1,,0.3094907011500117,339.62563597135534,75,,,79.86458333333333,78.63541666666667,56.46875,78.35416666666667,63.03125,64.3125
1,eig_code,3.1622776601683795e-05,1.0,1.0,0.1,,0.30250990665811495,344.5201704008333,75,,,77.71875,75.03125,41.22916666666666,73.625,47.333333333333336,43.46875
1,eig_code,0.0001,1.0,1.0,0.1,,0.4488545800016953,303.6354608093056,75,,,76.3125,59.3125,30.42708333333333,62.114583333333336,38.25,29.010416666666668
1,eig_code,0.0003162277660168,1.0,1.0,0.1,,0.49046771902777025,289.0245512735445,75,,,68.73958333333333,50.0,19.36458333333333,49.57291666666666,28.322916666666668,19.77083333333333
1,eig_code,0.001,1.0,1.0,0.1,,0.5687461011821142,264.24593792856183,75,,,51.34375,31.9375,14.15625,29.21875,17.635416666666668,15.395833333333334
